% image,traveresability_mask
/tmp/dataset/traversability_mask/image/72.png,/tmp/dataset/traversability_mask/mask/72.png
/tmp/dataset/traversability_mask/image/721.png,/tmp/dataset/traversability_mask/mask/721.png
/tmp/dataset/traversability_mask/image/722.png,/tmp/dataset/traversability_mask/mask/722.png
/tmp/dataset/traversability_mask/image/723.png,/tmp/dataset/traversability_mask/mask/723.png
/tmp/dataset/traversability_mask/image/724.png,/tmp/dataset/traversability_mask/mask/724.png
/tmp/dataset/traversability_mask/image/725.png,/tmp/dataset/traversability_mask/mask/725.png
/tmp/dataset/traversability_mask/image/726.png,/tmp/dataset/traversability_mask/mask/726.png
/tmp/dataset/traversability_mask/image/727.png,/tmp/dataset/traversability_mask/mask/727.png
/tmp/dataset/traversability_mask/image/728.png,/tmp/dataset/traversability_mask/mask/728.png
/tmp/dataset/traversability_mask/image/729.png,/tmp/dataset/traversability_mask/mask/729.png
/tmp/dataset/traversability_mask/image/73.png,/tmp/dataset/traversability_mask/mask/73.png
/tmp/dataset/traversability_mask/image/731.png,/tmp/dataset/traversability_mask/mask/731.png
/tmp/dataset/traversability_mask/image/732.png,/tmp/dataset/traversability_mask/mask/732.png
/tmp/dataset/traversability_mask/image/733.png,/tmp/dataset/traversability_mask/mask/733.png
/tmp/dataset/traversability_mask/image/734.png,/tmp/dataset/traversability_mask/mask/734.png
/tmp/dataset/traversability_mask/image/735.png,/tmp/dataset/traversability_mask/mask/735.png
/tmp/dataset/traversability_mask/image/736.png,/tmp/dataset/traversability_mask/mask/736.png
/tmp/dataset/traversability_mask/image/737.png,/tmp/dataset/traversability_mask/mask/737.png
/tmp/dataset/traversability_mask/image/738.png,/tmp/dataset/traversability_mask/mask/738.png
/tmp/dataset/traversability_mask/image/739.png,/tmp/dataset/traversability_mask/mask/739.png
/tmp/dataset/traversability_mask/image/74.png,/tmp/dataset/traversability_mask/mask/74.png
/tmp/dataset/traversability_mask/image/741.png,/tmp/dataset/traversability_mask/mask/741.png
/tmp/dataset/traversability_mask/image/742.png,/tmp/dataset/traversability_mask/mask/742.png
/tmp/dataset/traversability_mask/image/743.png,/tmp/dataset/traversability_mask/mask/743.png
/tmp/dataset/traversability_mask/image/744.png,/tmp/dataset/traversability_mask/mask/744.png
/tmp/dataset/traversability_mask/image/745.png,/tmp/dataset/traversability_mask/mask/745.png
/tmp/dataset/traversability_mask/image/746.png,/tmp/dataset/traversability_mask/mask/746.png
/tmp/dataset/traversability_mask/image/747.png,/tmp/dataset/traversability_mask/mask/747.png
/tmp/dataset/traversability_mask/image/748.png,/tmp/dataset/traversability_mask/mask/748.png
/tmp/dataset/traversability_mask/image/749.png,/tmp/dataset/traversability_mask/mask/749.png
/tmp/dataset/traversability_mask/image/75.png,/tmp/dataset/traversability_mask/mask/75.png
/tmp/dataset/traversability_mask/image/751.png,/tmp/dataset/traversability_mask/mask/751.png
/tmp/dataset/traversability_mask/image/752.png,/tmp/dataset/traversability_mask/mask/752.png
/tmp/dataset/traversability_mask/image/753.png,/tmp/dataset/traversability_mask/mask/753.png
/tmp/dataset/traversability_mask/image/754.png,/tmp/dataset/traversability_mask/mask/754.png
/tmp/dataset/traversability_mask/image/755.png,/tmp/dataset/traversability_mask/mask/755.png
/tmp/dataset/traversability_mask/image/756.png,/tmp/dataset/traversability_mask/mask/756.png
/tmp/dataset/traversability_mask/image/757.png,/tmp/dataset/traversability_mask/mask/757.png
/tmp/dataset/traversability_mask/image/758.png,/tmp/dataset/traversability_mask/mask/758.png
/tmp/dataset/traversability_mask/image/759.png,/tmp/dataset/traversability_mask/mask/759.png
/tmp/dataset/traversability_mask/image/76.png,/tmp/dataset/traversability_mask/mask/76.png
/tmp/dataset/traversability_mask/image/761.png,/tmp/dataset/traversability_mask/mask/761.png
/tmp/dataset/traversability_mask/image/762.png,/tmp/dataset/traversability_mask/mask/762.png
/tmp/dataset/traversability_mask/image/763.png,/tmp/dataset/traversability_mask/mask/763.png
/tmp/dataset/traversability_mask/image/764.png,/tmp/dataset/traversability_mask/mask/764.png
/tmp/dataset/traversability_mask/image/765.png,/tmp/dataset/traversability_mask/mask/765.png
/tmp/dataset/traversability_mask/image/766.png,/tmp/dataset/traversability_mask/mask/766.png
/tmp/dataset/traversability_mask/image/767.png,/tmp/dataset/traversability_mask/mask/767.png
/tmp/dataset/traversability_mask/image/768.png,/tmp/dataset/traversability_mask/mask/768.png
/tmp/dataset/traversability_mask/image/769.png,/tmp/dataset/traversability_mask/mask/769.png
/tmp/dataset/traversability_mask/image/77.png,/tmp/dataset/traversability_mask/mask/77.png
/tmp/dataset/traversability_mask/image/771.png,/tmp/dataset/traversability_mask/mask/771.png
/tmp/dataset/traversability_mask/image/772.png,/tmp/dataset/traversability_mask/mask/772.png
/tmp/dataset/traversability_mask/image/773.png,/tmp/dataset/traversability_mask/mask/773.png
/tmp/dataset/traversability_mask/image/774.png,/tmp/dataset/traversability_mask/mask/774.png
/tmp/dataset/traversability_mask/image/775.png,/tmp/dataset/traversability_mask/mask/775.png
/tmp/dataset/traversability_mask/image/776.png,/tmp/dataset/traversability_mask/mask/776.png
/tmp/dataset/traversability_mask/image/777.png,/tmp/dataset/traversability_mask/mask/777.png
/tmp/dataset/traversability_mask/image/778.png,/tmp/dataset/traversability_mask/mask/778.png
/tmp/dataset/traversability_mask/image/779.png,/tmp/dataset/traversability_mask/mask/779.png
/tmp/dataset/traversability_mask/image/78.png,/tmp/dataset/traversability_mask/mask/78.png
/tmp/dataset/traversability_mask/image/781.png,/tmp/dataset/traversability_mask/mask/781.png
/tmp/dataset/traversability_mask/image/782.png,/tmp/dataset/traversability_mask/mask/782.png
/tmp/dataset/traversability_mask/image/783.png,/tmp/dataset/traversability_mask/mask/783.png
/tmp/dataset/traversability_mask/image/784.png,/tmp/dataset/traversability_mask/mask/784.png
/tmp/dataset/traversability_mask/image/785.png,/tmp/dataset/traversability_mask/mask/785.png
/tmp/dataset/traversability_mask/image/786.png,/tmp/dataset/traversability_mask/mask/786.png
/tmp/dataset/traversability_mask/image/787.png,/tmp/dataset/traversability_mask/mask/787.png
/tmp/dataset/traversability_mask/image/788.png,/tmp/dataset/traversability_mask/mask/788.png
/tmp/dataset/traversability_mask/image/789.png,/tmp/dataset/traversability_mask/mask/789.png
/tmp/dataset/traversability_mask/image/79.png,/tmp/dataset/traversability_mask/mask/79.png
/tmp/dataset/traversability_mask/image/791.png,/tmp/dataset/traversability_mask/mask/791.png
/tmp/dataset/traversability_mask/image/792.png,/tmp/dataset/traversability_mask/mask/792.png
/tmp/dataset/traversability_mask/image/793.png,/tmp/dataset/traversability_mask/mask/793.png
/tmp/dataset/traversability_mask/image/794.png,/tmp/dataset/traversability_mask/mask/794.png
/tmp/dataset/traversability_mask/image/795.png,/tmp/dataset/traversability_mask/mask/795.png
/tmp/dataset/traversability_mask/image/796.png,/tmp/dataset/traversability_mask/mask/796.png
/tmp/dataset/traversability_mask/image/797.png,/tmp/dataset/traversability_mask/mask/797.png
/tmp/dataset/traversability_mask/image/798.png,/tmp/dataset/traversability_mask/mask/798.png
/tmp/dataset/traversability_mask/image/799.png,/tmp/dataset/traversability_mask/mask/799.png
/tmp/dataset/traversability_mask/image/8.png,/tmp/dataset/traversability_mask/mask/8.png
/tmp/dataset/traversability_mask/image/801.png,/tmp/dataset/traversability_mask/mask/801.png
/tmp/dataset/traversability_mask/image/802.png,/tmp/dataset/traversability_mask/mask/802.png
/tmp/dataset/traversability_mask/image/803.png,/tmp/dataset/traversability_mask/mask/803.png
/tmp/dataset/traversability_mask/image/804.png,/tmp/dataset/traversability_mask/mask/804.png
/tmp/dataset/traversability_mask/image/805.png,/tmp/dataset/traversability_mask/mask/805.png
/tmp/dataset/traversability_mask/image/806.png,/tmp/dataset/traversability_mask/mask/806.png
/tmp/dataset/traversability_mask/image/807.png,/tmp/dataset/traversability_mask/mask/807.png
/tmp/dataset/traversability_mask/image/808.png,/tmp/dataset/traversability_mask/mask/808.png
/tmp/dataset/traversability_mask/image/809.png,/tmp/dataset/traversability_mask/mask/809.png
/tmp/dataset/traversability_mask/image/81.png,/tmp/dataset/traversability_mask/mask/81.png
/tmp/dataset/traversability_mask/image/811.png,/tmp/dataset/traversability_mask/mask/811.png
/tmp/dataset/traversability_mask/image/812.png,/tmp/dataset/traversability_mask/mask/812.png
/tmp/dataset/traversability_mask/image/813.png,/tmp/dataset/traversability_mask/mask/813.png
/tmp/dataset/traversability_mask/image/814.png,/tmp/dataset/traversability_mask/mask/814.png
/tmp/dataset/traversability_mask/image/815.png,/tmp/dataset/traversability_mask/mask/815.png
/tmp/dataset/traversability_mask/image/816.png,/tmp/dataset/traversability_mask/mask/816.png
/tmp/dataset/traversability_mask/image/817.png,/tmp/dataset/traversability_mask/mask/817.png
/tmp/dataset/traversability_mask/image/818.png,/tmp/dataset/traversability_mask/mask/818.png
/tmp/dataset/traversability_mask/image/819.png,/tmp/dataset/traversability_mask/mask/819.png
/tmp/dataset/traversability_mask/image/82.png,/tmp/dataset/traversability_mask/mask/82.png
/tmp/dataset/traversability_mask/image/821.png,/tmp/dataset/traversability_mask/mask/821.png
/tmp/dataset/traversability_mask/image/822.png,/tmp/dataset/traversability_mask/mask/822.png
/tmp/dataset/traversability_mask/image/823.png,/tmp/dataset/traversability_mask/mask/823.png
/tmp/dataset/traversability_mask/image/824.png,/tmp/dataset/traversability_mask/mask/824.png
/tmp/dataset/traversability_mask/image/825.png,/tmp/dataset/traversability_mask/mask/825.png
/tmp/dataset/traversability_mask/image/826.png,/tmp/dataset/traversability_mask/mask/826.png
/tmp/dataset/traversability_mask/image/827.png,/tmp/dataset/traversability_mask/mask/827.png
/tmp/dataset/traversability_mask/image/828.png,/tmp/dataset/traversability_mask/mask/828.png
/tmp/dataset/traversability_mask/image/829.png,/tmp/dataset/traversability_mask/mask/829.png
/tmp/dataset/traversability_mask/image/83.png,/tmp/dataset/traversability_mask/mask/83.png
/tmp/dataset/traversability_mask/image/831.png,/tmp/dataset/traversability_mask/mask/831.png
/tmp/dataset/traversability_mask/image/832.png,/tmp/dataset/traversability_mask/mask/832.png
/tmp/dataset/traversability_mask/image/833.png,/tmp/dataset/traversability_mask/mask/833.png
/tmp/dataset/traversability_mask/image/834.png,/tmp/dataset/traversability_mask/mask/834.png
/tmp/dataset/traversability_mask/image/835.png,/tmp/dataset/traversability_mask/mask/835.png
/tmp/dataset/traversability_mask/image/836.png,/tmp/dataset/traversability_mask/mask/836.png
/tmp/dataset/traversability_mask/image/837.png,/tmp/dataset/traversability_mask/mask/837.png
/tmp/dataset/traversability_mask/image/838.png,/tmp/dataset/traversability_mask/mask/838.png
/tmp/dataset/traversability_mask/image/839.png,/tmp/dataset/traversability_mask/mask/839.png
/tmp/dataset/traversability_mask/image/84.png,/tmp/dataset/traversability_mask/mask/84.png
/tmp/dataset/traversability_mask/image/841.png,/tmp/dataset/traversability_mask/mask/841.png
/tmp/dataset/traversability_mask/image/842.png,/tmp/dataset/traversability_mask/mask/842.png
/tmp/dataset/traversability_mask/image/843.png,/tmp/dataset/traversability_mask/mask/843.png
/tmp/dataset/traversability_mask/image/844.png,/tmp/dataset/traversability_mask/mask/844.png
/tmp/dataset/traversability_mask/image/845.png,/tmp/dataset/traversability_mask/mask/845.png
/tmp/dataset/traversability_mask/image/846.png,/tmp/dataset/traversability_mask/mask/846.png
/tmp/dataset/traversability_mask/image/847.png,/tmp/dataset/traversability_mask/mask/847.png
/tmp/dataset/traversability_mask/image/848.png,/tmp/dataset/traversability_mask/mask/848.png
/tmp/dataset/traversability_mask/image/849.png,/tmp/dataset/traversability_mask/mask/849.png
/tmp/dataset/traversability_mask/image/85.png,/tmp/dataset/traversability_mask/mask/85.png
/tmp/dataset/traversability_mask/image/851.png,/tmp/dataset/traversability_mask/mask/851.png
/tmp/dataset/traversability_mask/image/852.png,/tmp/dataset/traversability_mask/mask/852.png
/tmp/dataset/traversability_mask/image/853.png,/tmp/dataset/traversability_mask/mask/853.png
/tmp/dataset/traversability_mask/image/854.png,/tmp/dataset/traversability_mask/mask/854.png
/tmp/dataset/traversability_mask/image/855.png,/tmp/dataset/traversability_mask/mask/855.png
/tmp/dataset/traversability_mask/image/856.png,/tmp/dataset/traversability_mask/mask/856.png
/tmp/dataset/traversability_mask/image/857.png,/tmp/dataset/traversability_mask/mask/857.png
/tmp/dataset/traversability_mask/image/858.png,/tmp/dataset/traversability_mask/mask/858.png
/tmp/dataset/traversability_mask/image/859.png,/tmp/dataset/traversability_mask/mask/859.png
/tmp/dataset/traversability_mask/image/86.png,/tmp/dataset/traversability_mask/mask/86.png
/tmp/dataset/traversability_mask/image/861.png,/tmp/dataset/traversability_mask/mask/861.png
/tmp/dataset/traversability_mask/image/862.png,/tmp/dataset/traversability_mask/mask/862.png
/tmp/dataset/traversability_mask/image/863.png,/tmp/dataset/traversability_mask/mask/863.png
/tmp/dataset/traversability_mask/image/864.png,/tmp/dataset/traversability_mask/mask/864.png
/tmp/dataset/traversability_mask/image/865.png,/tmp/dataset/traversability_mask/mask/865.png
/tmp/dataset/traversability_mask/image/866.png,/tmp/dataset/traversability_mask/mask/866.png
/tmp/dataset/traversability_mask/image/867.png,/tmp/dataset/traversability_mask/mask/867.png
/tmp/dataset/traversability_mask/image/868.png,/tmp/dataset/traversability_mask/mask/868.png
/tmp/dataset/traversability_mask/image/869.png,/tmp/dataset/traversability_mask/mask/869.png
/tmp/dataset/traversability_mask/image/87.png,/tmp/dataset/traversability_mask/mask/87.png
/tmp/dataset/traversability_mask/image/871.png,/tmp/dataset/traversability_mask/mask/871.png
/tmp/dataset/traversability_mask/image/872.png,/tmp/dataset/traversability_mask/mask/872.png
/tmp/dataset/traversability_mask/image/873.png,/tmp/dataset/traversability_mask/mask/873.png
/tmp/dataset/traversability_mask/image/874.png,/tmp/dataset/traversability_mask/mask/874.png
/tmp/dataset/traversability_mask/image/875.png,/tmp/dataset/traversability_mask/mask/875.png
/tmp/dataset/traversability_mask/image/876.png,/tmp/dataset/traversability_mask/mask/876.png
/tmp/dataset/traversability_mask/image/877.png,/tmp/dataset/traversability_mask/mask/877.png
/tmp/dataset/traversability_mask/image/878.png,/tmp/dataset/traversability_mask/mask/878.png
/tmp/dataset/traversability_mask/image/879.png,/tmp/dataset/traversability_mask/mask/879.png
/tmp/dataset/traversability_mask/image/88.png,/tmp/dataset/traversability_mask/mask/88.png
/tmp/dataset/traversability_mask/image/881.png,/tmp/dataset/traversability_mask/mask/881.png
/tmp/dataset/traversability_mask/image/882.png,/tmp/dataset/traversability_mask/mask/882.png
/tmp/dataset/traversability_mask/image/883.png,/tmp/dataset/traversability_mask/mask/883.png
/tmp/dataset/traversability_mask/image/884.png,/tmp/dataset/traversability_mask/mask/884.png
/tmp/dataset/traversability_mask/image/885.png,/tmp/dataset/traversability_mask/mask/885.png
/tmp/dataset/traversability_mask/image/886.png,/tmp/dataset/traversability_mask/mask/886.png
/tmp/dataset/traversability_mask/image/887.png,/tmp/dataset/traversability_mask/mask/887.png
/tmp/dataset/traversability_mask/image/888.png,/tmp/dataset/traversability_mask/mask/888.png
/tmp/dataset/traversability_mask/image/889.png,/tmp/dataset/traversability_mask/mask/889.png
/tmp/dataset/traversability_mask/image/89.png,/tmp/dataset/traversability_mask/mask/89.png
/tmp/dataset/traversability_mask/image/891.png,/tmp/dataset/traversability_mask/mask/891.png
/tmp/dataset/traversability_mask/image/892.png,/tmp/dataset/traversability_mask/mask/892.png
/tmp/dataset/traversability_mask/image/893.png,/tmp/dataset/traversability_mask/mask/893.png
/tmp/dataset/traversability_mask/image/894.png,/tmp/dataset/traversability_mask/mask/894.png
/tmp/dataset/traversability_mask/image/895.png,/tmp/dataset/traversability_mask/mask/895.png
/tmp/dataset/traversability_mask/image/896.png,/tmp/dataset/traversability_mask/mask/896.png
/tmp/dataset/traversability_mask/image/897.png,/tmp/dataset/traversability_mask/mask/897.png
/tmp/dataset/traversability_mask/image/898.png,/tmp/dataset/traversability_mask/mask/898.png
/tmp/dataset/traversability_mask/image/899.png,/tmp/dataset/traversability_mask/mask/899.png
/tmp/dataset/traversability_mask/image/9.png,/tmp/dataset/traversability_mask/mask/9.png
/tmp/dataset/traversability_mask/image/901.png,/tmp/dataset/traversability_mask/mask/901.png
/tmp/dataset/traversability_mask/image/902.png,/tmp/dataset/traversability_mask/mask/902.png
/tmp/dataset/traversability_mask/image/903.png,/tmp/dataset/traversability_mask/mask/903.png
/tmp/dataset/traversability_mask/image/904.png,/tmp/dataset/traversability_mask/mask/904.png
/tmp/dataset/traversability_mask/image/905.png,/tmp/dataset/traversability_mask/mask/905.png
/tmp/dataset/traversability_mask/image/906.png,/tmp/dataset/traversability_mask/mask/906.png
/tmp/dataset/traversability_mask/image/907.png,/tmp/dataset/traversability_mask/mask/907.png
/tmp/dataset/traversability_mask/image/908.png,/tmp/dataset/traversability_mask/mask/908.png
/tmp/dataset/traversability_mask/image/909.png,/tmp/dataset/traversability_mask/mask/909.png
/tmp/dataset/traversability_mask/image/91.png,/tmp/dataset/traversability_mask/mask/91.png
/tmp/dataset/traversability_mask/image/911.png,/tmp/dataset/traversability_mask/mask/911.png
/tmp/dataset/traversability_mask/image/912.png,/tmp/dataset/traversability_mask/mask/912.png
/tmp/dataset/traversability_mask/image/913.png,/tmp/dataset/traversability_mask/mask/913.png
/tmp/dataset/traversability_mask/image/914.png,/tmp/dataset/traversability_mask/mask/914.png
/tmp/dataset/traversability_mask/image/915.png,/tmp/dataset/traversability_mask/mask/915.png
/tmp/dataset/traversability_mask/image/916.png,/tmp/dataset/traversability_mask/mask/916.png
/tmp/dataset/traversability_mask/image/917.png,/tmp/dataset/traversability_mask/mask/917.png
/tmp/dataset/traversability_mask/image/918.png,/tmp/dataset/traversability_mask/mask/918.png
/tmp/dataset/traversability_mask/image/919.png,/tmp/dataset/traversability_mask/mask/919.png
/tmp/dataset/traversability_mask/image/92.png,/tmp/dataset/traversability_mask/mask/92.png
/tmp/dataset/traversability_mask/image/921.png,/tmp/dataset/traversability_mask/mask/921.png
/tmp/dataset/traversability_mask/image/922.png,/tmp/dataset/traversability_mask/mask/922.png
/tmp/dataset/traversability_mask/image/923.png,/tmp/dataset/traversability_mask/mask/923.png
/tmp/dataset/traversability_mask/image/924.png,/tmp/dataset/traversability_mask/mask/924.png
/tmp/dataset/traversability_mask/image/925.png,/tmp/dataset/traversability_mask/mask/925.png
/tmp/dataset/traversability_mask/image/926.png,/tmp/dataset/traversability_mask/mask/926.png
/tmp/dataset/traversability_mask/image/927.png,/tmp/dataset/traversability_mask/mask/927.png
/tmp/dataset/traversability_mask/image/928.png,/tmp/dataset/traversability_mask/mask/928.png
/tmp/dataset/traversability_mask/image/929.png,/tmp/dataset/traversability_mask/mask/929.png
/tmp/dataset/traversability_mask/image/93.png,/tmp/dataset/traversability_mask/mask/93.png
/tmp/dataset/traversability_mask/image/931.png,/tmp/dataset/traversability_mask/mask/931.png
/tmp/dataset/traversability_mask/image/932.png,/tmp/dataset/traversability_mask/mask/932.png
/tmp/dataset/traversability_mask/image/933.png,/tmp/dataset/traversability_mask/mask/933.png
/tmp/dataset/traversability_mask/image/934.png,/tmp/dataset/traversability_mask/mask/934.png
/tmp/dataset/traversability_mask/image/935.png,/tmp/dataset/traversability_mask/mask/935.png
/tmp/dataset/traversability_mask/image/936.png,/tmp/dataset/traversability_mask/mask/936.png
/tmp/dataset/traversability_mask/image/937.png,/tmp/dataset/traversability_mask/mask/937.png
/tmp/dataset/traversability_mask/image/938.png,/tmp/dataset/traversability_mask/mask/938.png
/tmp/dataset/traversability_mask/image/939.png,/tmp/dataset/traversability_mask/mask/939.png
/tmp/dataset/traversability_mask/image/94.png,/tmp/dataset/traversability_mask/mask/94.png
/tmp/dataset/traversability_mask/image/941.png,/tmp/dataset/traversability_mask/mask/941.png
/tmp/dataset/traversability_mask/image/942.png,/tmp/dataset/traversability_mask/mask/942.png
/tmp/dataset/traversability_mask/image/943.png,/tmp/dataset/traversability_mask/mask/943.png
/tmp/dataset/traversability_mask/image/944.png,/tmp/dataset/traversability_mask/mask/944.png
/tmp/dataset/traversability_mask/image/945.png,/tmp/dataset/traversability_mask/mask/945.png
/tmp/dataset/traversability_mask/image/946.png,/tmp/dataset/traversability_mask/mask/946.png
/tmp/dataset/traversability_mask/image/947.png,/tmp/dataset/traversability_mask/mask/947.png
/tmp/dataset/traversability_mask/image/948.png,/tmp/dataset/traversability_mask/mask/948.png
/tmp/dataset/traversability_mask/image/949.png,/tmp/dataset/traversability_mask/mask/949.png
/tmp/dataset/traversability_mask/image/95.png,/tmp/dataset/traversability_mask/mask/95.png
/tmp/dataset/traversability_mask/image/951.png,/tmp/dataset/traversability_mask/mask/951.png
/tmp/dataset/traversability_mask/image/952.png,/tmp/dataset/traversability_mask/mask/952.png
/tmp/dataset/traversability_mask/image/953.png,/tmp/dataset/traversability_mask/mask/953.png
/tmp/dataset/traversability_mask/image/954.png,/tmp/dataset/traversability_mask/mask/954.png
/tmp/dataset/traversability_mask/image/955.png,/tmp/dataset/traversability_mask/mask/955.png
/tmp/dataset/traversability_mask/image/956.png,/tmp/dataset/traversability_mask/mask/956.png
/tmp/dataset/traversability_mask/image/957.png,/tmp/dataset/traversability_mask/mask/957.png
/tmp/dataset/traversability_mask/image/958.png,/tmp/dataset/traversability_mask/mask/958.png
/tmp/dataset/traversability_mask/image/959.png,/tmp/dataset/traversability_mask/mask/959.png
/tmp/dataset/traversability_mask/image/96.png,/tmp/dataset/traversability_mask/mask/96.png
/tmp/dataset/traversability_mask/image/961.png,/tmp/dataset/traversability_mask/mask/961.png
/tmp/dataset/traversability_mask/image/962.png,/tmp/dataset/traversability_mask/mask/962.png
/tmp/dataset/traversability_mask/image/963.png,/tmp/dataset/traversability_mask/mask/963.png
/tmp/dataset/traversability_mask/image/964.png,/tmp/dataset/traversability_mask/mask/964.png
/tmp/dataset/traversability_mask/image/965.png,/tmp/dataset/traversability_mask/mask/965.png
/tmp/dataset/traversability_mask/image/966.png,/tmp/dataset/traversability_mask/mask/966.png
/tmp/dataset/traversability_mask/image/967.png,/tmp/dataset/traversability_mask/mask/967.png
/tmp/dataset/traversability_mask/image/968.png,/tmp/dataset/traversability_mask/mask/968.png
/tmp/dataset/traversability_mask/image/969.png,/tmp/dataset/traversability_mask/mask/969.png
/tmp/dataset/traversability_mask/image/97.png,/tmp/dataset/traversability_mask/mask/97.png
/tmp/dataset/traversability_mask/image/971.png,/tmp/dataset/traversability_mask/mask/971.png
/tmp/dataset/traversability_mask/image/972.png,/tmp/dataset/traversability_mask/mask/972.png
/tmp/dataset/traversability_mask/image/973.png,/tmp/dataset/traversability_mask/mask/973.png
/tmp/dataset/traversability_mask/image/974.png,/tmp/dataset/traversability_mask/mask/974.png
/tmp/dataset/traversability_mask/image/975.png,/tmp/dataset/traversability_mask/mask/975.png
/tmp/dataset/traversability_mask/image/976.png,/tmp/dataset/traversability_mask/mask/976.png
/tmp/dataset/traversability_mask/image/977.png,/tmp/dataset/traversability_mask/mask/977.png
/tmp/dataset/traversability_mask/image/978.png,/tmp/dataset/traversability_mask/mask/978.png
/tmp/dataset/traversability_mask/image/979.png,/tmp/dataset/traversability_mask/mask/979.png
/tmp/dataset/traversability_mask/image/98.png,/tmp/dataset/traversability_mask/mask/98.png
/tmp/dataset/traversability_mask/image/981.png,/tmp/dataset/traversability_mask/mask/981.png
/tmp/dataset/traversability_mask/image/982.png,/tmp/dataset/traversability_mask/mask/982.png
/tmp/dataset/traversability_mask/image/983.png,/tmp/dataset/traversability_mask/mask/983.png
/tmp/dataset/traversability_mask/image/984.png,/tmp/dataset/traversability_mask/mask/984.png
/tmp/dataset/traversability_mask/image/985.png,/tmp/dataset/traversability_mask/mask/985.png
/tmp/dataset/traversability_mask/image/986.png,/tmp/dataset/traversability_mask/mask/986.png
/tmp/dataset/traversability_mask/image/987.png,/tmp/dataset/traversability_mask/mask/987.png
/tmp/dataset/traversability_mask/image/988.png,/tmp/dataset/traversability_mask/mask/988.png
/tmp/dataset/traversability_mask/image/989.png,/tmp/dataset/traversability_mask/mask/989.png
/tmp/dataset/traversability_mask/image/99.png,/tmp/dataset/traversability_mask/mask/99.png
/tmp/dataset/traversability_mask/image/991.png,/tmp/dataset/traversability_mask/mask/991.png
/tmp/dataset/traversability_mask/image/992.png,/tmp/dataset/traversability_mask/mask/992.png
/tmp/dataset/traversability_mask/image/993.png,/tmp/dataset/traversability_mask/mask/993.png
/tmp/dataset/traversability_mask/image/994.png,/tmp/dataset/traversability_mask/mask/994.png
/tmp/dataset/traversability_mask/image/995.png,/tmp/dataset/traversability_mask/mask/995.png
/tmp/dataset/traversability_mask/image/996.png,/tmp/dataset/traversability_mask/mask/996.png
/tmp/dataset/traversability_mask/image/997.png,/tmp/dataset/traversability_mask/mask/997.png
/tmp/dataset/traversability_mask/image/998.png,/tmp/dataset/traversability_mask/mask/998.png
